"cleaning_fee","beds","host_response_time","host_is_superhost","neighbourhood_Bronx","neighbourhood_Brooklyn","neighbourhood_Manhattan","neighbourhood_Queens","neighbourhood_Staten","latitude","longitude","room_apt","room_private","room_shared","accommodates","bathrooms","bedrooms","guests_included","transit","access","minimum_nights","calculated_host_listings_count","property_type","review_scores_rating","reviews_per_month","is_business_travel_ready","review_scores_cleanliness","review_scores_checkin","is_location_exact","review_scores_location","review_scores_value","cancellation_policy","availability_30","availability_60","availability_90","availability_365","bed_airbed","bed_couch","bed_futon","bed_sofa","bed_real","instant_bookable","wifi","heat","air","kitcken","shampoo","essential","tv","gym","washer","dryer","fridge","self_check","hair","smart","aid","hanger","co"
120,2,10,0,0,0,1,0,0,726.856486132199,315.742698718793,1,0,0,6,1,2,4,1,1,5,1,0,93,3.04,1,10,9,1,10,9,3,8,24,50,222,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1
29,2,10,0,0,0,0,1,0,758.066738355801,390.225705090799,0,1,0,2,1,1,2,1,1,1,1,0,100,0.81,0,10,10,1,10,10,3,0,15,33,46,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
16,1,10,1,0,0,1,0,0,715.413551354601,309.172024615293,0,1,0,2,1,1,1,1,1,1,1,0,100,5.85,0,10,10,0,10,10,3,9,24,44,44,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
50,1,10,0,0,0,0,1,0,771.335345432497,375.755958836891,1,0,0,2,1,1,1,1,1,3,1,0,100,0.48,0,10,8,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
50,2,10,1,0,0,0,1,0,712.853753019303,423.733115923497,1,0,0,4,1,1,1,0,0,2,1,0,100,0.47,0,10,10,1,10,10,1,29,59,89,364,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
100,1,3,0,0,0,1,0,0,777.6209772653,321.37302207839,1,0,0,2,1,1,1,1,1,3,1,0,100,2.63,0,10,9,0,10,10,3,1,1,2,23,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
45,2,10,0,0,0,1,0,0,809.889844407998,345.097480053994,1,0,0,4,1,0,1,1,1,1,6,0,96,4.88,0,9,9,1,10,10,3,1,3,8,51,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
10,1,0,0,0,1,0,0,0,688.816331312502,387.111164232394,0,1,0,1,1,1,1,0,0,3,1,0,80,0.26,0,6,10,1,10,10,2,8,8,8,8,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
50,1,10,0,0,0,1,0,0,780.984820516402,353.298087554791,1,0,0,2,1,0,1,0,0,1,1,0,100,3.09,0,10,10,0,9,10,1,0,0,0,4,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
50,2,6,0,0,0,1,0,0,719.536141285303,310.8554575754,1,0,0,3,1,1,1,0,0,2,1,0,80,0.37,0,8,10,1,10,8,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20,3,10,0,0,1,0,0,0,691.468280551199,386.353316018003,0,1,0,3,1,1,2,1,1,1,4,0,88,1.12,0,9,10,0,7,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1
30,1,10,0,0,0,0,1,0,755.838499272997,386.970732693896,0,1,0,1,1,1,1,1,0,900,1,0,100,0.96,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1
15,1,10,0,0,1,0,0,0,713.1807680164,339.618839300201,0,1,0,2,2,1,1,1,1,2,1,0,100,2.12,0,9,10,1,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,2,10,1,0,0,1,0,0,809.986139552102,345.161678613195,0,1,0,4,1,1,2,1,1,2,2,0,95,2.56,0,10,10,1,10,10,3,10,18,31,97,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
0,2,10,1,0,0,1,0,0,808.3901432869,347.306199254604,0,1,0,4,1,1,2,1,1,2,2,0,95,3.92,0,9,10,1,10,10,3,8,17,26,122,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
0,1,10,0,0,0,0,1,0,768.952238657803,372.226328677002,0,1,0,3,1,1,1,1,1,1,3,0,85,2.9,0,9,10,1,9,9,3,19,49,79,169,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1
0,1,10,0,0,1,0,0,0,685.5083653031,378.395098143002,0,1,0,1,2,1,1,1,1,7,1,0,100,0.47,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0
20,1,10,0,0,1,0,0,0,627.738175131597,344.428601817796,0,1,0,2,1,1,1,0,0,1,1,0,90,0.95,0,9,9,1,10,9,3,3,33,63,63,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,705.919641629102,370.926460363492,1,0,0,2,1,0,2,1,1,5,1,0,100,0.75,0,10,10,1,9,10,3,16,44,44,44,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
60,1,10,0,0,0,1,0,0,721.713490587597,316.932624550091,1,0,0,2,1,1,1,1,0,3,1,0,87,3.53,0,10,9,1,10,9,1,4,12,19,74,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
50,1,10,0,0,0,1,0,0,722.692908656001,308.9773755256,1,0,0,2,1,0,1,0,1,2,1,0,100,1.34,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
50,1,10,0,0,0,1,0,0,724.689307912797,308.893794453397,1,0,0,2,1,0,1,1,1,3,1,0,100,0.47,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
20,1,6,0,0,1,0,0,0,699.029416338497,374.243543171602,0,1,0,2,1,1,2,1,1,1,2,0,97,4.02,0,10,10,1,10,10,3,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
25,1,10,0,0,0,1,0,0,745.5322296586,321.045488817091,0,1,0,2,1,1,1,0,0,1,1,0,95,6.04,0,10,10,1,10,10,1,1,4,13,40,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1
60,1,10,1,0,1,0,0,0,686.016502811803,356.321419258293,0,1,0,2,1,1,1,1,1,5,7,0,100,0.64,0,10,10,1,10,10,3,0,0,0,61,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
14,5,10,0,0,0,1,0,0,784.2772707546,323.349465519897,0,0,1,8,1,1,1,1,1,1,4,0,94,3.72,0,9,9,0,10,10,3,21,51,81,81,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0
30,1,10,0,0,0,1,0,0,717.209881127097,301.770772374397,0,1,0,3,1,1,1,0,0,1,1,0,75,1.32,0,8,10,1,10,7,3,27,57,87,362,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
50,1,0,0,0,0,1,0,0,810.316048125799,356.690415784897,1,0,0,2,1,1,1,1,1,1,1,0,93,0.71,0,10,10,0,9,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
10,1,3,0,0,0,1,0,0,796.229691859601,351.8279157325,0,1,0,2,1.5,1,1,0,1,4,1,0,80,1.15,0,7,9,0,9,9,1,22,39,69,69,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,3,10,0,0,0,1,0,0,798.668862660101,364.970827015398,1,0,0,5,1,1,2,1,1,3,2,0,84,3.38,0,8,8,1,8,8,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
100,4,10,0,0,0,1,0,0,812.223783279002,353.328017468101,1,0,0,6,1,1,1,1,1,2,1,0,100,3.28,1,10,10,1,9,10,3,6,11,27,171,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
30,1,10,0,0,1,0,0,0,671.857733079598,377.564169392301,1,0,0,2,1,1,2,0,0,2,1,0,91,1.86,0,10,10,1,8,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
50,1,10,0,0,0,1,0,0,797.641036255698,369.744409612395,0,1,0,3,1,1,3,1,1,1,3,0,100,1.35,0,10,9,0,10,10,3,4,18,22,22,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
50,1,0,0,0,0,1,0,0,716.022993499401,301.088613006002,0,1,0,2,1,1,1,1,1,2,1,0,100,0.25,0,8,8,1,10,10,1,28,58,88,88,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
15,1,10,0,0,1,0,0,0,713.828803846802,360.039735378891,0,1,0,2,1,1,2,1,0,2,2,0,91,2.11,0,10,10,1,10,10,3,8,36,66,279,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
50,1,3,0,0,0,1,0,0,810.658070775901,341.3341741811,0,1,0,1,1,1,1,0,0,3,3,0,90,0.79,0,9,10,1,10,9,1,10,16,46,46,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20,1,6,0,0,0,1,0,0,796.454112628197,330.162540932093,0,0,1,2,1,1,1,0,0,1,1,0,100,0.92,0,10,10,0,10,9,2,29,58,88,178,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0
80,1,10,1,0,0,1,0,0,779.999887992098,317.223091696192,0,1,0,2,1,1,1,1,1,3,4,0,100,0.5,0,9,10,0,10,10,3,19,38,46,316,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
60,1,6,0,0,0,1,0,0,722.004395494601,314.951429613103,0,1,0,4,1,2,2,1,0,3,1,0,94,2.46,0,9,10,1,10,10,2,4,9,20,71,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
25,1,10,0,0,1,0,0,0,695.6649645292,321.487831736292,0,1,0,2,1,1,1,1,1,1,6,0,84,3.5,0,8,9,0,9,9,3,20,50,80,170,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
25,1,10,0,0,0,1,0,0,750.8942744997,329.398502644295,0,1,0,4,1,1,2,1,1,1,2,0,100,1.49,0,10,10,1,10,10,2,4,21,44,71,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
5,1,10,0,0,1,0,0,0,684.4416028949,361.956519097703,0,1,0,2,1,1,1,1,1,2,3,0,98,3.72,0,10,10,1,9,10,3,5,27,37,150,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
60,2,10,0,0,0,1,0,0,791.043263319999,358.557705989099,1,0,0,3,1,1,2,0,0,3,1,0,100,0.49,0,8,10,1,6,10,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
99,2,6,0,0,0,1,0,0,767.584847107301,346.876304972099,1,0,0,3,1,2,1,1,1,3,1,0,97,2.31,0,10,10,1,10,10,3,2,3,5,247,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
75,2,10,0,0,0,0,1,0,713.718487817502,389.507700715001,0,1,0,2,1.5,1,1,0,1,1,7,0,90,0.5,0,10,10,0,9,9,1,30,60,90,365,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
200,4,10,1,0,1,0,0,0,681.802934182898,371.488344282398,1,0,0,8,2.5,3,5,0,0,3,2,0,98,1.89,0,10,10,0,9,10,3,18,44,74,164,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
49,1,10,0,0,1,0,0,0,734.288665749197,347.225958135894,1,0,0,2,1,1,1,1,0,7,1,0,100,0.3,0,10,10,1,10,10,2,2,2,2,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
15,1,10,1,0,0,1,0,0,791.094607947201,350.846831690603,0,1,0,2,1,1,2,1,0,2,2,0,96,3.72,0,9,9,1,10,10,2,5,12,24,254,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
20,1,6,0,0,1,0,0,0,715.0439302116,341.578310391796,0,1,0,2,1,1,1,0,0,2,1,0,100,0.47,0,9,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
50,1,10,0,0,0,1,0,0,828.492403742402,363.651468162999,0,1,0,2,1.5,1,2,0,0,1,1,0,100,2,0,10,10,1,9,10,1,0,15,37,127,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
125,1,10,0,0,1,0,0,0,685.343445916999,365.425698384101,1,0,0,2,1,1,1,0,0,3,1,0,96,2.83,0,10,10,1,9,10,2,4,9,11,11,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
0,2,10,0,0,0,1,0,0,805.428963230902,342.612371841497,1,0,0,4,1,1,1,0,0,1,1,0,80,1.38,0,7,10,1,10,8,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
50,1,3,0,0,1,0,0,0,726.058457504799,342.841340277303,0,1,0,2,1,1,1,0,0,2,1,0,100,0.3,0,10,10,0,10,10,3,14,14,14,14,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
120,3,10,1,0,0,0,1,0,757.719911455297,492.040053359091,1,0,0,16,1,1,1,1,1,1,12,0,100,1.43,0,10,10,1,9,9,2,1,1,1,2,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1
50,1,3,0,0,1,0,0,0,712.262269475403,356.775848188803,1,0,0,2,1,1,1,1,1,2,1,0,100,0.99,0,10,10,0,10,10,1,6,17,43,43,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
50,1,3,0,0,0,1,0,0,771.960476811898,345.463831966498,1,0,0,3,1,1,2,1,1,2,1,0,100,0.46,0,10,10,0,10,10,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
75,4,3,0,0,0,1,0,0,746.848283168497,314.316965522195,1,0,0,6,1,2,4,1,1,5,1,0,94,2,0,9,10,1,9,9,3,1,3,4,143,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
30,1,10,0,0,0,1,0,0,733.520772528998,312.230203768195,0,1,0,4,1,1,1,1,1,1,1,0,97,3.79,0,10,10,0,10,10,3,15,22,32,108,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
75,1,6,0,0,0,1,0,0,767.6723830334,343.914356074094,1,0,0,3,1,1,1,1,1,2,1,0,93,1.06,0,10,10,0,10,10,2,28,58,88,88,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
100,4,6,0,0,0,1,0,0,744.047330570901,314.0836098747,1,0,0,7,1,2,4,1,1,5,1,0,90,1.11,0,9,10,1,10,9,3,2,2,4,117,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
80,3,10,0,0,0,1,0,0,744.897874792699,323.957336862591,1,0,0,5,2,2,1,0,0,1,1,0,100,0.47,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
75,1,3,0,0,0,1,0,0,740.130468419203,313.865768239893,0,1,0,1,1,1,1,1,1,1,1,0,80,0.5,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
50,2,10,0,0,0,1,0,0,723.112378436902,305.629857329691,1,0,0,3,1,2,3,0,1,3,1,0,100,1.6,0,10,10,1,10,10,3,0,3,13,29,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
50,1,10,0,0,0,1,0,0,758.679724629602,334.911679477997,1,0,0,5,1,0,1,0,0,1,1,0,87,3.69,0,8,9,0,10,9,3,13,20,28,238,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
32,2,10,0,0,0,0,1,0,725.941387288003,443.722240648,0,1,0,3,1,2,2,1,1,1,2,0,80,0.94,0,9,9,1,8,8,2,28,58,88,88,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
75,1,6,1,0,1,0,0,0,676.6419112775,388.37364283529,1,0,0,3,1,1,2,1,1,3,1,0,100,1.53,0,10,10,1,10,10,3,22,47,77,343,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
0,1,10,0,0,1,0,0,0,633.227471777097,331.751939685901,0,1,0,2,1,1,2,1,0,2,2,0,85,2.9,0,9,9,1,9,9,3,4,26,55,55,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
45,1,10,0,0,0,1,0,0,764.395075969801,305.682444552602,0,1,0,2,1,1,1,0,0,1,1,0,100,1,0,10,10,1,10,10,3,9,34,55,55,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
35,2,10,0,0,0,1,0,0,744.8407258603,321.104699987501,1,0,0,4,1,0,1,0,0,1,2,0,85,3,0,9,10,1,10,9,3,0,0,3,3,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
50,1,10,0,0,0,1,0,0,751.1851857086,328.0204060556,0,1,0,2,1,0,1,0,0,1,5,0,80,0.99,0,10,10,0,9,10,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
100,1,10,0,0,0,1,0,0,759.943249418399,337.283512509401,1,0,0,2,1,1,2,1,1,3,1,0,100,3,0,10,10,1,10,10,3,2,24,54,272,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1
35,2,3,0,0,1,0,0,0,713.408209426802,361.482558288202,1,0,0,4,1,2,2,0,0,4,2,0,100,0.6,0,10,8,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
10,1,10,1,0,1,0,0,0,690.979631415701,361.906847665495,0,1,0,2,1,1,1,1,1,1,1,0,96,4.72,0,10,10,1,9,10,1,0,0,27,27,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0
40,3,10,0,0,0,0,1,0,737.594347718698,370.29170554689,0,1,0,4,1,2,1,0,0,2,2,0,100,0.74,0,9,10,0,9,9,2,30,60,90,365,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
70,1,10,0,0,0,1,0,0,705.074824105303,291.001365413393,0,1,0,2,1,1,1,0,0,2,1,0,100,0.83,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
50,2,3,0,0,0,0,1,0,774.552586377197,391.078473014204,1,0,0,3,1,2,1,1,1,60,1,0,100,0.37,0,8,10,1,10,10,1,30,60,90,332,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1
50,1,6,0,0,0,1,0,0,746.497295656503,299.017139423498,0,1,0,1,1,1,1,0,0,2,2,0,100,1.89,0,10,10,1,10,10,2,3,5,35,35,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
15,2,10,1,0,0,1,0,0,801.587860053097,363.7770724565,0,1,0,3,1,1,1,1,1,1,2,0,87,0.89,0,7,10,1,9,8,2,28,28,28,28,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
50,1,10,0,0,0,0,1,0,707.071117777701,385.445912304192,0,1,0,2,1,1,1,0,0,7,1,0,100,1.17,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30,1,3,0,0,0,1,0,0,792.093760297703,355.099266061401,0,1,0,1,1,1,1,1,0,2,1,0,100,0.74,0,9,10,1,9,10,3,0,0,2,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
10,1,3,0,0,1,0,0,0,687.248732182901,322.837055987591,1,0,0,2,1,0,1,0,1,2,1,0,100,1.86,0,9,10,1,10,10,2,2,7,32,32,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
55,1,10,0,0,0,1,0,0,716.390712506502,308.611080502203,0,1,0,1,1,1,1,1,1,2,1,0,100,0.74,0,9,9,1,10,9,1,29,59,89,89,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,1,10,0,0,0,1,0,0,808.765720759098,341.580704698799,0,1,0,1,1,1,1,0,0,3,1,0,72,1.78,0,6,7,0,9,8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
50,1,10,0,0,1,0,0,0,671.612831569398,375.957333318098,0,1,0,1,1,0,1,0,0,2,6,0,83,1.49,0,8,9,0,7,9,2,0,1,31,306,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
50,1,10,0,0,0,0,1,0,758.46511508,431.03267535119,0,0,1,1,2.5,1,1,0,0,1,10,0,60,1.3,0,6,6,1,7,8,1,0,0,0,62,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
50,1,10,0,0,1,0,0,0,679.093392828101,388.892886929696,0,1,0,2,1,1,1,0,0,1,2,0,60,1.48,0,6,6,1,10,6,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
100,3,10,0,0,0,1,0,0,758.624139133701,305.261656145703,1,0,0,6,1,2,5,1,0,2,1,0,95,1.01,0,10,8,1,9,10,3,12,21,45,45,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
75,1,3,0,0,0,1,0,0,760.832660444599,306.379236772898,1,0,0,2,1,1,2,0,1,4,1,0,100,2.38,0,10,10,1,10,10,2,6,6,7,7,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
35,2,10,0,0,0,0,1,0,752.5971080372,358.2807926405,1,0,0,4,1,1,4,1,1,2,1,0,100,1.29,0,10,10,1,10,10,1,17,29,33,33,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
15,1,3,0,0,1,0,0,0,575.481287358997,340.367746246102,0,1,0,2,1,1,1,0,0,3,2,0,80,0.24,0,8,10,1,10,10,2,0,3,33,33,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
250,4,10,0,0,0,1,0,0,737.562077248597,316.846019824794,1,0,0,6,2,2,4,1,1,4,4,0,100,1.53,1,10,10,1,9,10,4,11,22,36,204,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
80,1,10,0,0,0,1,0,0,715.035602120302,307.931648854293,0,1,0,2,1,1,1,0,0,4,3,0,80,0.24,0,10,10,1,6,8,3,9,9,17,17,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
50,1,6,0,0,0,1,0,0,772.055132587603,345.196463972698,0,1,0,2,1,1,1,1,1,3,1,0,83,2.17,0,6,9,1,9,9,3,1,2,4,68,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1
50,1,10,0,0,0,1,0,0,771.736989645397,346.1675105941,0,1,0,2,1,1,1,1,1,3,1,0,83,1.98,0,7,9,1,10,9,3,1,3,8,58,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1
100,2,6,0,0,1,0,0,0,645.198298368499,340.424190759194,1,0,0,6,1,2,2,1,1,3,1,0,100,0.52,0,8,10,1,10,10,3,12,12,12,12,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1
25,1,3,0,0,0,0,1,0,730.998742704799,442.294468406004,0,1,0,1,1,1,1,1,1,1,1,0,100,0.8,0,10,10,1,9,9,1,29,59,89,89,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
40,1,10,1,0,0,1,0,0,817.2684674498,360.538575335298,0,1,0,2,1,1,1,1,1,1,3,0,100,0.46,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
25,2,6,0,0,1,0,0,0,665.982045918497,345.729900316698,1,0,0,4,1,1,1,0,0,2,1,0,100,0.79,0,10,10,1,10,10,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2,6,0,0,0,1,0,0,778.451113147099,318.018528046693,1,0,0,4,1,1,1,0,0,3,1,0,100,0.38,0,10,10,1,6,10,3,12,14,22,51,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
5,1,10,0,0,1,0,0,0,665.049422556699,346.760433466599,0,1,0,2,1,2,1,1,1,2,1,0,100,2.11,0,10,10,1,9,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
10,1,10,0,0,0,0,0,1,597.456657847097,215.942741714201,0,1,0,1,1,2,1,1,1,5,3,0,95,3.83,0,9,9,1,10,10,2,17,47,77,167,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
50,1,10,0,0,0,1,0,0,801.691647744498,348.463932289903,0,1,0,2,1,1,1,1,1,3,1,0,100,1.07,0,9,9,1,10,9,2,23,42,49,49,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
20,3,10,1,0,1,0,0,0,684.052705277303,348.572421706891,1,0,0,5,2,2,4,1,1,1,3,0,100,0.31,0,6,10,1,10,10,3,1,5,8,210,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1
35,1,0,0,0,1,0,0,0,677.702838069898,357.489590321592,0,1,0,1,1,1,1,1,1,3,2,0,100,0.5,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
40,1,6,0,0,1,0,0,0,679.290198659103,415.296654498093,0,1,0,2,1,1,1,1,1,1,1,0,100,0.81,0,10,10,0,10,9,3,10,40,70,70,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
